SampleAutoID,StationID,Strata,Bay,Date,Year,vented trap count,vent count BSB,vent CPUE,ventless trap count,ventless count BSB,ventless CPUE,AVG,SCPT
7819,86986,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
7820,86461,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
7825,85939,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7826,85416,31,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
7827,86474,33,BuzzardsBay,6/15/2011,2011,3,0,0,3,0,0,0,0
7828,88031,31,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7829,86979,31,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7830,85928,31,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7841,86986,31,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7842,86461,31,BuzzardsBay,6/20/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
7847,85939,31,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7852,85416,31,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7853,86474,33,BuzzardsBay,6/20/2011,2011,3,0,0,3,0,0,0,0
7854,88031,31,BuzzardsBay,7/7/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
7855,86979,31,BuzzardsBay,7/7/2011,2011,3,0,0,3,0,0,0,0
7856,85928,31,BuzzardsBay,7/7/2011,2011,3,0,0,3,0,0,0,0
7867,86986,31,BuzzardsBay,7/7/2011,2011,3,0,0,3,0,0,0,0
7868,86461,31,BuzzardsBay,7/7/2011,2011,3,0,0,3,0,0,0,0
7873,85939,31,BuzzardsBay,7/7/2011,2011,3,0,0,3,0,0,0,0
7874,85416,31,BuzzardsBay,7/7/2011,2011,3,0,0,3,0,0,0,0
7875,86474,33,BuzzardsBay,7/7/2011,2011,3,0,0,3,4,1.333333333,0.666666667,4
7876,88031,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7877,86979,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7878,85928,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7889,86986,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7890,86461,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7895,85939,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7896,85416,31,BuzzardsBay,7/11/2011,2011,3,0,0,3,0,0,0,0
7897,86474,33,BuzzardsBay,7/11/2011,2011,3,0,0,3,3,1,0.5,3
7898,88031,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7899,86979,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
7900,85928,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7911,86986,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7912,86461,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,0,0,0,0
7917,85939,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7918,85416,31,BuzzardsBay,8/16/2011,2011,3,0,0,3,0,0,0,0
7919,86474,33,BuzzardsBay,8/16/2011,2011,3,0,0,3,3,1,0.5,3
7920,88031,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7921,86979,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
7922,85928,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,0,0,0,0
7933,86986,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,0,0,0,0
7934,86461,31,BuzzardsBay,8/19/2011,2011,3,2,0.666666667,3,0,0,0.333333333,2
7939,85939,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,0,0,0,0
7940,85416,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,0,0,0,0
7941,86474,33,BuzzardsBay,8/19/2011,2011,3,1,0.333333333,3,3,1,0.666666667,4
7942,88031,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7943,86979,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7944,85928,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7955,86986,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,0,0,0,0
7956,86461,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,0,0,0,0
7961,85939,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,0,0,0,0
7962,85416,31,BuzzardsBay,9/15/2011,2011,3,0,0,3,0,0,0,0
7963,86474,33,BuzzardsBay,9/15/2011,2011,3,0,0,3,3,1,0.5,3
7964,88031,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7965,86979,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
7966,85928,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7977,86986,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7978,86461,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7983,85939,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7984,85416,31,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7985,86474,33,BuzzardsBay,9/20/2011,2011,3,0,0,3,0,0,0,0
7986,4403,33,BuzzardsBay,6/3/2011,2011,3,2,0.666666667,3,4,1.333333333,1,6
7987,4058,33,BuzzardsBay,6/3/2011,2011,3,2,0.666666667,3,1,0.333333333,0.5,3
7988,3978,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,4,1.333333333,0.666666667,4
7989,3729,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,0,0,0,0
7990,3820,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7991,4216,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,5,1.666666667,0.833333333,5
7992,4219,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,4,1.333333333,0.666666667,4
7993,4413,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,0,0,0,0
7994,4597,33,BuzzardsBay,6/3/2011,2011,3,0,0,3,0,0,0,0
7995,4403,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
7996,4058,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,8,2.666666667,1.333333333,8
7997,3978,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,5,1.666666667,0.833333333,5
7998,3729,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,0,0,0,0
7999,3820,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,0,0,0,0
8000,4216,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8001,4219,33,BuzzardsBay,6/7/2011,2011,3,0,0,3,3,1,0.5,3
8002,4413,33,BuzzardsBay,6/7/2011,2011,3,2,0.666666667,3,4,1.333333333,1,6
8003,4597,33,BuzzardsBay,6/7/2011,2011,3,1,0.333333333,3,2,0.666666667,0.5,3
8004,4403,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8005,4058,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,0,0,0,0
8006,3978,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8007,3729,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,0,0,0,0
8008,3820,33,BuzzardsBay,7/1/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8009,4216,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8010,4219,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,0,0,0,0
8011,4413,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,0,0,0,0
8012,4597,33,BuzzardsBay,7/1/2011,2011,3,0,0,3,0,0,0,0
8013,4403,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8014,4058,33,BuzzardsBay,7/4/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8015,3978,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,0,0,0,0
8016,3729,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,0,0,0,0
8017,3820,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,0,0,0,0
8018,4216,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,0,0,0,0
8019,4219,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8020,4413,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,0,0,0,0
8021,4597,33,BuzzardsBay,7/4/2011,2011,3,0,0,3,0,0,0,0
8022,4403,33,BuzzardsBay,8/8/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8023,4058,33,BuzzardsBay,8/8/2011,2011,3,0,0,3,0,0,0,0
8024,3978,33,BuzzardsBay,8/8/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8025,3729,33,BuzzardsBay,8/8/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8026,3820,33,BuzzardsBay,8/8/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8027,4216,33,BuzzardsBay,8/8/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8028,4219,33,BuzzardsBay,8/8/2011,2011,3,0,0,3,0,0,0,0
8029,4413,33,BuzzardsBay,8/8/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8030,4597,33,BuzzardsBay,8/8/2011,2011,3,0,0,3,0,0,0,0
8031,4403,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8032,4058,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,0,0,0,0
8033,3978,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,0,0,0,0
8034,3729,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,0,0,0,0
8035,3820,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,0,0,0,0
8036,4216,33,BuzzardsBay,8/12/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8037,4219,33,BuzzardsBay,8/12/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8038,4413,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,0,0,0,0
8039,4597,33,BuzzardsBay,8/12/2011,2011,3,0,0,3,0,0,0,0
8040,4403,33,BuzzardsBay,9/1/2011,2011,3,0,0,3,3,1,0.5,3
8041,4058,33,BuzzardsBay,9/1/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8042,3978,33,BuzzardsBay,9/1/2011,2011,3,0,0,3,0,0,0,0
8043,3729,33,BuzzardsBay,9/1/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8044,3820,33,BuzzardsBay,9/1/2011,2011,3,2,0.666666667,3,1,0.333333333,0.5,3
8045,4216,33,BuzzardsBay,9/1/2011,2011,3,0,0,3,0,0,0,0
8046,4219,33,BuzzardsBay,9/1/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8047,4413,33,BuzzardsBay,9/1/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8048,4597,33,BuzzardsBay,9/1/2011,2011,3,0,0,3,0,0,0,0
8049,4403,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,0,0,0,0
8050,4597,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8051,4413,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8052,4219,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8053,4216,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,0,0,0,0
8054,3820,33,BuzzardsBay,9/4/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8055,3729,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,0,0,0,0
8056,3978,33,BuzzardsBay,9/4/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8057,4058,33,BuzzardsBay,9/4/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8058,3892,33,BuzzardsBay,6/23/2011,2011,3,0,0,3,0,0,0,0
8059,3805,33,BuzzardsBay,6/23/2011,2011,3,0,0,3,0,0,0,0
8060,3717,33,BuzzardsBay,6/23/2011,2011,3,0,0,3,0,0,0,0
8061,3631,33,BuzzardsBay,6/23/2011,2011,3,1,0.333333333,3,5,1.666666667,1,6
8062,90661,31,BuzzardsBay,6/23/2011,2011,3,1,0.333333333,3,2,0.666666667,0.5,3
8063,90136,31,BuzzardsBay,6/23/2011,2011,3,1,0.333333333,3,2,0.666666667,0.5,3
8064,89609,31,BuzzardsBay,6/23/2011,2011,3,0,0,3,0,0,0,0
8065,89083,31,BuzzardsBay,6/23/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8066,88564,31,BuzzardsBay,6/23/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8067,3722,31,BuzzardsBay,6/23/2011,2011,3,0,0,3,0,0,0,0
8068,3724,31,BuzzardsBay,6/23/2011,2011,3,0,0,3,0,0,0,0
8070,3892,33,BuzzardsBay,6/28/2011,2011,3,0,0,3,0,0,0,0
8071,3805,33,BuzzardsBay,6/28/2011,2011,3,0,0,3,0,0,0,0
8072,3717,33,BuzzardsBay,6/28/2011,2011,3,0,0,3,0,0,0,0
8073,3631,33,BuzzardsBay,6/28/2011,2011,3,0,0,3,5,1.666666667,0.833333333,5
8074,90661,31,BuzzardsBay,6/28/2011,2011,3,0,0,3,7,2.333333333,1.166666667,7
8075,90136,31,BuzzardsBay,6/28/2011,2011,3,0,0,3,0,0,0,0
8076,89609,31,BuzzardsBay,6/28/2011,2011,3,0,0,3,3,1,0.5,3
8077,89083,31,BuzzardsBay,6/28/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8078,88564,31,BuzzardsBay,6/28/2011,2011,3,0,0,3,0,0,0,0
8079,3722,31,BuzzardsBay,6/28/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8080,3724,31,BuzzardsBay,6/28/2011,2011,3,0,0,3,0,0,0,0
8081,3892,33,BuzzardsBay,7/25/2011,2011,3,0,0,3,0,0,0,0
8082,3805,33,BuzzardsBay,7/25/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8083,3717,33,BuzzardsBay,7/25/2011,2011,3,0,0,3,0,0,0,0
8084,3631,33,BuzzardsBay,7/25/2011,2011,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8085,90661,31,BuzzardsBay,7/25/2011,2011,3,0,0,3,0,0,0,0
8086,90136,31,BuzzardsBay,7/25/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8087,89609,31,BuzzardsBay,7/25/2011,2011,3,0,0,3,3,1,0.5,3
8088,89083,31,BuzzardsBay,7/25/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8089,88564,31,BuzzardsBay,7/25/2011,2011,3,0,0,3,0,0,0,0
8090,3722,31,BuzzardsBay,7/25/2011,2011,3,0,0,3,0,0,0,0
8091,3724,31,BuzzardsBay,7/25/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8092,3892,33,BuzzardsBay,7/28/2011,2011,3,0,0,3,0,0,0,0
8093,3805,33,BuzzardsBay,7/28/2011,2011,3,0,0,3,0,0,0,0
8094,3717,33,BuzzardsBay,7/28/2011,2011,2,1,0.5,3,2,0.666666667,0.583333333,3.5
8095,3631,33,BuzzardsBay,7/28/2011,2011,3,0,0,3,7,2.333333333,1.166666667,7
8096,90661,31,BuzzardsBay,7/28/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8097,90136,31,BuzzardsBay,7/28/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8098,89609,31,BuzzardsBay,7/28/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8099,89083,31,BuzzardsBay,7/28/2011,2011,3,0,0,3,5,1.666666667,0.833333333,5
8100,88564,31,BuzzardsBay,7/28/2011,2011,3,2,0.666666667,3,2,0.666666667,0.666666667,4
8101,3722,31,BuzzardsBay,7/28/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8102,3724,31,BuzzardsBay,7/28/2011,2011,3,0,0,3,0,0,0,0
8103,3892,33,BuzzardsBay,8/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8104,3805,33,BuzzardsBay,8/15/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8105,3717,33,BuzzardsBay,8/15/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8106,3631,33,BuzzardsBay,8/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8107,90661,31,BuzzardsBay,8/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8108,90136,31,BuzzardsBay,8/15/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8109,89609,31,BuzzardsBay,8/15/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8110,89083,31,BuzzardsBay,8/15/2011,2011,3,0,0,3,4,1.333333333,0.666666667,4
8111,88564,31,BuzzardsBay,8/15/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8112,3722,31,BuzzardsBay,8/15/2011,2011,3,0,0,3,3,1,0.5,3
8113,3724,31,BuzzardsBay,8/15/2011,2011,3,0,0,3,0,0,0,0
8114,3892,33,BuzzardsBay,8/19/2011,2011,3,0,0,3,0,0,0,0
8115,3805,33,BuzzardsBay,8/19/2011,2011,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8116,3717,33,BuzzardsBay,8/19/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8117,3631,33,BuzzardsBay,8/19/2011,2011,3,2,0.666666667,3,5,1.666666667,1.166666667,7
8118,90661,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8119,90136,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8120,89609,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8121,89083,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,7,2.333333333,1.166666667,7
8122,88564,31,BuzzardsBay,8/19/2011,2011,3,2,0.666666667,3,0,0,0.333333333,2
8123,3722,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8124,3724,31,BuzzardsBay,8/19/2011,2011,3,0,0,3,0,0,0,0
8125,3892,33,BuzzardsBay,9/3/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8126,3805,33,BuzzardsBay,9/3/2011,2011,3,0,0,3,0,0,0,0
8127,3717,33,BuzzardsBay,9/3/2011,2011,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8128,3631,33,BuzzardsBay,9/3/2011,2011,3,0,0,3,5,1.666666667,0.833333333,5
8129,90661,31,BuzzardsBay,9/3/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8130,90136,31,BuzzardsBay,9/3/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8131,89609,31,BuzzardsBay,9/3/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8132,89083,31,BuzzardsBay,9/3/2011,2011,3,0,0,3,5,1.666666667,0.833333333,5
8133,88564,31,BuzzardsBay,9/3/2011,2011,3,0,0,3,7,2.333333333,1.166666667,7
8134,3722,31,BuzzardsBay,9/3/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8135,3724,31,BuzzardsBay,9/3/2011,2011,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8136,3892,33,BuzzardsBay,9/6/2011,2011,3,0,0,3,0,0,0,0
8137,3805,33,BuzzardsBay,9/6/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8138,3717,33,BuzzardsBay,9/6/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8139,3631,33,BuzzardsBay,9/6/2011,2011,3,2,0.666666667,3,0,0,0.333333333,2
8140,90661,31,BuzzardsBay,9/6/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8141,90136,31,BuzzardsBay,9/6/2011,2011,3,1,0.333333333,3,0,0,0.166666667,1
8142,89609,31,BuzzardsBay,9/6/2011,2011,3,0,0,3,0,0,0,0
8143,89083,31,BuzzardsBay,9/6/2011,2011,3,1,0.333333333,3,3,1,0.666666667,4
8144,88564,31,BuzzardsBay,9/6/2011,2011,3,0,0,3,1,0.333333333,0.166666667,1
8145,3722,31,BuzzardsBay,9/6/2011,2011,3,0,0,3,2,0.666666667,0.333333333,2
8146,3724,31,BuzzardsBay,9/6/2011,2011,3,0,0,3,0,0,0,0
8274,85942,31,BuzzardsBay,6/11/2012,2012,3,0,0,3,0,0,0,0
8275,85944,31,BuzzardsBay,6/11/2012,2012,3,0,0,3,0,0,0,0
8276,86995,31,BuzzardsBay,6/11/2012,2012,3,0,0,3,0,0,0,0
8277,87519,31,BuzzardsBay,6/11/2012,2012,3,0,0,3,0,0,0,0
8278,3138,31,BuzzardsBay,6/11/2012,2012,3,0,0,3,0,0,0,0
8279,4131,33,BuzzardsBay,6/13/2012,2012,3,6,2,3,5,1.666666667,1.833333333,11
8280,4060,33,BuzzardsBay,6/13/2012,2012,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8281,4142,33,BuzzardsBay,6/13/2012,2012,3,0,0,3,9,3,1.5,9
8282,4217,33,BuzzardsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
8283,4416,33,BuzzardsBay,6/13/2012,2012,3,2,0.666666667,3,2,0.666666667,0.666666667,4
8284,4455,33,BuzzardsBay,6/13/2012,2012,3,1,0.333333333,3,3,1,0.666666667,4
8285,4351,33,BuzzardsBay,6/13/2012,2012,3,0,0,3,5,1.666666667,0.833333333,5
8286,4282,33,BuzzardsBay,6/13/2012,2012,3,1,0.333333333,3,8,2.666666667,1.5,9
8287,3138,31,BuzzardsBay,6/14/2012,2012,3,0,0,3,1,0.333333333,0.166666667,1
8288,87519,31,BuzzardsBay,6/14/2012,2012,3,0,0,3,0,0,0,0
8289,86995,31,BuzzardsBay,6/14/2012,2012,3,0,0,3,0,0,0,0
8290,85944,31,BuzzardsBay,6/14/2012,2012,3,0,0,3,0,0,0,0
8291,85942,31,BuzzardsBay,6/14/2012,2012,3,0,0,3,0,0,0,0
8306,4131,33,BuzzardsBay,6/18/2012,2012,3,0,0,3,3,1,0.5,3
8307,4060,33,BuzzardsBay,6/18/2012,2012,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8308,4142,33,BuzzardsBay,6/18/2012,2012,3,2,0.666666667,3,4,1.333333333,1,6
8309,4217,33,BuzzardsBay,6/18/2012,2012,3,2,0.666666667,3,2,0.666666667,0.666666667,4
8310,4416,33,BuzzardsBay,6/18/2012,2012,3,0,0,3,0,0,0,0
8311,4455,33,BuzzardsBay,6/18/2012,2012,3,0,0,3,0,0,0,0
8312,4351,33,BuzzardsBay,6/18/2012,2012,3,4,1.333333333,3,3,1,1.166666667,7
8313,4282,33,BuzzardsBay,6/18/2012,2012,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8314,4131,33,BuzzardsBay,7/9/2012,2012,3,2,0.666666667,3,3,1,0.833333333,5
8315,4060,33,BuzzardsBay,7/9/2012,2012,3,1,0.333333333,3,1,0.333333333,0.333333333,2
8316,4142,33,BuzzardsBay,7/9/2012,2012,3,1,0.333333333,3,0,0,0.166666667,1
8317,4217,33,BuzzardsBay,7/9/2012,2012,3,1,0.333333333,3,0,0,0.166666667,1
8318,4416,33,BuzzardsBay,7/9/2012,2012,3,2,0.666666667,3,0,0,0.333333333,2
8319,4455,33,BuzzardsBay,7/9/2012,2012,3,1,0.333333333,3,2,0.666666667,0.5,3
8320,4351,33,BuzzardsBay,7/9/2012,2012,3,0,0,3,2,0.666666667,0.333333333,2
8321,4282,33,BuzzardsBay,7/9/2012,2012,3,0,0,3,3,1,0.5,3
8322,4131,33,BuzzardsBay,7/12/2012,2012,3,4,1.333333333,3,3,1,1.166666667,7
8323,4060,33,BuzzardsBay,7/12/2012,2012,3,1,0.333333333,3,2,0.666666667,0.5,3
8324,4142,33,BuzzardsBay,7/12/2012,2012,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8325,4217,33,BuzzardsBay,7/12/2012,2012,3,0,0,3,3,1,0.5,3
8326,4416,33,BuzzardsBay,7/12/2012,2012,3,0,0,3,6,2,1,6
8327,4455,33,BuzzardsBay,7/12/2012,2012,3,1,0.333333333,3,4,1.333333333,0.833333333,5
8328,4351,33,BuzzardsBay,7/12/2012,2012,3,3,1,3,3,1,1,6
8329,4282,33,BuzzardsBay,7/12/2012,2012,3,1,0.333333333,3,2,0.666666667,0.5,3
8344,85942,31,BuzzardsBay,7/13/2012,2012,3,0,0,3,0,0,0,0
8345,85944,31,BuzzardsBay,7/13/2012,2012,3,0,0,3,0,0,0,0
8346,86995,31,BuzzardsBay,7/13/2012,2012,3,0,0,2,1,0.5,0.25,1.5
8347,87519,31,BuzzardsBay,7/13/2012,2012,3,0,0,3,0,0,0,0
8348,3138,31,BuzzardsBay,7/13/2012,2012,3,1,0.333333333,2,3,1.5,0.916666667,5.5
8363,85942,31,BuzzardsBay,7/16/2012,2012,3,0,0,3,0,0,0,0
8364,85944,31,BuzzardsBay,7/16/2012,2012,3,1,0.333333333,3,0,0,0.166666667,1
8365,86995,31,BuzzardsBay,7/16/2012,2012,3,1,0.333333333,3,0,0,0.166666667,1
8366,87519,31,BuzzardsBay,7/16/2012,2012,3,0,0,3,0,0,0,0
8367,3138,31,BuzzardsBay,7/16/2012,2012,3,1,0.333333333,3,3,1,0.666666667,4
8368,4131,33,BuzzardsBay,8/20/2012,2012,3,3,1,3,4,1.333333333,1.166666667,7
8369,4060,33,BuzzardsBay,8/20/2012,2012,3,8,2.666666667,3,29,9.666666667,6.166666667,37
8370,4142,33,BuzzardsBay,8/20/2012,2012,3,16,5.333333333,3,18,6,5.666666667,34
8371,4217,33,BuzzardsBay,8/20/2012,2012,3,10,3.333333333,3,11,3.666666667,3.5,21
8372,4416,33,BuzzardsBay,8/20/2012,2012,3,0,0,3,23,7.666666667,3.833333333,23
8373,4455,33,BuzzardsBay,8/20/2012,2012,3,10,3.333333333,3,1,0.333333333,1.833333333,11
8374,4351,33,BuzzardsBay,8/20/2012,2012,3,20,6.666666667,3,12,4,5.333333333,32
8375,4282,33,BuzzardsBay,8/20/2012,2012,3,27,9,3,33,11,10,60
8376,4131,33,BuzzardsBay,8/25/2012,2012,3,12,4,3,8,2.666666667,3.333333333,20
8377,4060,33,BuzzardsBay,8/25/2012,2012,3,4,1.333333333,3,12,4,2.666666667,16
8378,4142,33,BuzzardsBay,8/25/2012,2012,3,3,1,3,5,1.666666667,1.333333333,8
8379,4217,33,BuzzardsBay,8/25/2012,2012,3,5,1.666666667,3,7,2.333333333,2,12
8380,4416,33,BuzzardsBay,8/25/2012,2012,3,4,1.333333333,3,10,3.333333333,2.333333333,14
8381,4455,33,BuzzardsBay,8/25/2012,2012,3,6,2,3,16,5.333333333,3.666666667,22
8382,4351,33,BuzzardsBay,8/25/2012,2012,3,15,5,3,14,4.666666667,4.833333333,29
8383,4282,33,BuzzardsBay,8/25/2012,2012,3,9,3,3,7,2.333333333,2.666666667,16
8399,85942,31,BuzzardsBay,8/22/2012,2012,3,0,0,3,0,0,0,0
