SampleAutoID,StationID,Strata,Bay,Date,Year,vent trap count,vent count BSB,vent CPUE,ventless trap count,ventless count BSB,ventless CPUE,AVG,SCPT
9030,5759,31,MassachusettsBay,7/5/2012,2012,3,0,0,2,0,0,0,0
9031,5586,31,MassachusettsBay,7/5/2012,2012,3,0,0,3,0,0,0,0
9032,5545,31,MassachusettsBay,7/5/2012,2012,3,0,0,3,0,0,0,0
9033,5426,32,MassachusettsBay,7/5/2012,2012,3,0,0,3,0,0,0,0
9034,5342,32,MassachusettsBay,7/5/2012,2012,3,0,0,3,0,0,0,0
9035,5261,32,MassachusettsBay,7/5/2012,2012,3,0,0,3,0,0,0,0
9036,5219,32,MassachusettsBay,7/5/2012,2012,3,0,0,3,0,0,0,0
9037,5377,31,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9038,5375,33,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9039,5456,33,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9040,5622,33,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9041,5711,33,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9042,5759,31,MassachusettsBay,7/2/2012,2012,3,0,0,2,0,0,0,0
9043,5586,31,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9044,5545,31,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9045,5426,32,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9046,5342,32,MassachusettsBay,7/2/2012,2012,3,0,0,3,1,0.333333333,0.166666667,1
9047,5261,32,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9048,5219,32,MassachusettsBay,7/2/2012,2012,3,0,0,3,0,0,0,0
9049,5377,31,MassachusettsBay,6/10/2012,2012,3,0,0,3,2,0.666666667,0.333333333,2
9050,5375,33,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9051,5456,33,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9052,5622,33,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9053,5711,33,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9054,5759,31,MassachusettsBay,6/10/2012,2012,3,0,0,3,1,0.333333333,0.166666667,1
9055,5586,31,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9056,5545,31,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9058,5342,32,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9059,5261,32,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9060,5219,32,MassachusettsBay,6/10/2012,2012,3,0,0,3,0,0,0,0
9061,5377,31,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9062,5375,33,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9063,5456,33,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9064,5622,33,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9065,5711,33,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9066,5759,31,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9067,5586,31,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9068,5545,31,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9069,5342,32,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9070,5261,32,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9071,5219,32,MassachusettsBay,6/13/2012,2012,3,0,0,3,0,0,0,0
9072,5465,32,MassachusettsBay,9/3/2009,2009,3,0,0,3,0,0,0,0
9073,8062,33,MassachusettsBay,6/4/2008,2008,3,0,0,3,0,0,0,0
9074,8062,33,MassachusettsBay,6/7/2008,2008,3,0,0,3,0,0,0,0
9075,8062,33,MassachusettsBay,7/2/2008,2008,3,0,0,3,0,0,0,0
9076,8062,33,MassachusettsBay,7/5/2008,2008,3,0,0,3,0,0,0,0
9077,8062,33,MassachusettsBay,8/11/2008,2008,3,0,0,3,0,0,0,0
9078,8062,33,MassachusettsBay,8/14/2008,2008,3,0,0,3,0,0,0,0
9079,8062,33,MassachusettsBay,9/18/2008,2008,3,0,0,3,0,0,0,0
9080,8062,33,MassachusettsBay,9/22/2008,2008,2,0,0,2,0,0,0,0
9081,7449,33,MassachusettsBay,9/11/2007,2007,3,0,0,3,0,0,0,0
9270,5295,31,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9271,5537,33,MassachusettsBay,8/29/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9272,5667,33,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9273,5422,32,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9274,5382,32,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9275,5302,32,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9276,5183,32,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9277,5214,31,MassachusettsBay,8/29/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9278,5177,31,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9279,5176,31,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9281,5137,33,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9282,5174,33,MassachusettsBay,8/29/2014,2014,3,0,0,3,0,0,0,0
9283,5537,33,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9284,5667,33,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9285,5422,32,MassachusettsBay,9/21/2014,2014,3,0,0,2,0,0,0,0
9286,5382,32,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9287,5302,32,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9288,5183,32,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9289,5214,31,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9290,5177,31,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9291,5176,31,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9292,5174,33,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9293,5295,31,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9294,5187,32,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9295,5226,32,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9296,5228,32,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9297,5274,32,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9298,5081,31,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9299,4977,31,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9300,5137,33,MassachusettsBay,9/21/2014,2014,3,0,0,3,0,0,0,0
9301,4924,31,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9302,4785,33,MassachusettsBay,9/26/2014,2014,2,0,0,3,0,0,0,0
9303,4784,33,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9305,4746,33,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9306,4817,31,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9307,4815,33,MassachusettsBay,9/26/2014,2014,3,0,0,3,0,0,0,0
9308,5295,31,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9309,5537,33,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9310,5667,33,MassachusettsBay,9/24/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9311,5422,32,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9312,5382,32,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9313,5302,32,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9314,5183,32,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9315,5214,31,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9316,5177,31,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9317,5176,31,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9318,5137,33,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9319,5174,33,MassachusettsBay,9/24/2014,2014,3,0,0,3,0,0,0,0
9320,5187,32,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9321,5226,32,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9322,5228,32,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9323,5274,32,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9324,5081,31,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9325,4977,31,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9326,4924,31,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9327,4785,33,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9328,4784,33,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9329,4746,33,MassachusettsBay,9/29/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9330,4817,31,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9331,4815,33,MassachusettsBay,9/29/2014,2014,3,0,0,3,0,0,0,0
9332,5187,32,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9333,5226,32,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9334,5228,32,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9335,5274,32,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9336,5081,31,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9337,4977,31,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9338,4924,31,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9339,4785,33,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9340,4784,33,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9341,4746,33,MassachusettsBay,8/1/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9342,4817,31,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9343,4815,33,MassachusettsBay,8/1/2014,2014,3,0,0,3,0,0,0,0
9344,5226,32,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9345,5187,32,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9346,5228,32,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9347,5274,32,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9348,5081,31,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9349,4977,31,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9350,4924,31,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9351,4785,33,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9352,4784,33,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9353,4746,33,MassachusettsBay,8/4/2014,2014,3,0,0,3,2,0.666666667,0.333333333,2
9354,4817,31,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9355,4815,33,MassachusettsBay,8/4/2014,2014,3,0,0,3,0,0,0,0
9356,5187,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9357,5226,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9358,5228,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9359,5274,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9360,5081,31,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9361,4977,31,MassachusettsBay,6/20/2014,2014,2,0,0,3,0,0,0,0
9362,4924,31,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9363,4785,33,MassachusettsBay,6/20/2014,2014,3,1,0.333333333,3,2,0.666666667,0.5,3
9364,4784,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9365,4746,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9366,4817,31,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9367,4815,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9368,5187,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9369,5226,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9370,5228,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9371,5274,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9372,5081,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9373,4977,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9374,4924,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9375,4785,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9376,4784,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9377,4746,33,MassachusettsBay,6/23/2014,2014,3,1,0.333333333,3,0,0,0.166666667,1
9378,4817,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9379,4815,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9380,5187,32,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9381,5226,32,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9382,5228,32,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9383,5274,32,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9384,5081,31,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9385,4977,31,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9386,4924,31,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9387,4785,33,MassachusettsBay,7/14/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9388,4784,33,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9389,4746,33,MassachusettsBay,7/14/2014,2014,3,0,0,3,3,1,0.5,3
9390,4817,31,MassachusettsBay,7/14/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9391,4815,33,MassachusettsBay,7/14/2014,2014,3,0,0,3,0,0,0,0
9392,5295,31,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9393,5537,33,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9394,5667,33,MassachusettsBay,8/26/2014,2014,3,0,0,2,0,0,0,0
9395,5422,32,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9396,5382,32,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9397,5302,32,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9398,5183,32,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9399,5214,31,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9400,5177,31,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9401,5176,31,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9402,5137,33,MassachusettsBay,8/26/2014,2014,3,0,0,3,0,0,0,0
9403,5174,33,MassachusettsBay,8/26/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9404,6150,33,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9405,6164,31,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9406,6099,31,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9407,5910,31,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9408,6168,32,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9409,6395,32,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9410,6481,32,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9411,6567,32,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9412,6385,33,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9413,6384,33,MassachusettsBay,8/25/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9414,6470,31,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9415,6554,33,MassachusettsBay,8/25/2014,2014,3,0,0,3,0,0,0,0
9416,5295,31,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9417,5537,33,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9418,5667,33,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9419,5422,32,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9420,5382,32,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9421,5302,32,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9422,5183,32,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9423,5214,31,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9424,5177,31,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9425,5176,31,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9426,5137,33,MassachusettsBay,7/23/2014,2014,3,1,0.333333333,3,0,0,0.166666667,1
9427,5174,33,MassachusettsBay,7/23/2014,2014,3,0,0,3,0,0,0,0
9428,5295,31,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9429,5537,33,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9430,5667,33,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9431,5422,32,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9432,5382,32,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9433,5302,32,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9434,5183,32,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9435,5214,31,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9436,5177,31,MassachusettsBay,6/26/2014,2014,3,1,0.333333333,3,0,0,0.166666667,1
9437,5176,31,MassachusettsBay,6/26/2014,2014,3,1,0.333333333,3,0,0,0.166666667,1
9438,5137,33,MassachusettsBay,6/26/2014,2014,3,0,0,3,2,0.666666667,0.333333333,2
9439,5174,33,MassachusettsBay,6/26/2014,2014,3,0,0,3,0,0,0,0
9440,5295,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9441,5537,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9442,5667,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9443,5422,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9444,5382,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9445,5302,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9446,5183,32,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9447,5214,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9448,5177,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9449,5176,31,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9450,5137,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9451,5174,33,MassachusettsBay,6/23/2014,2014,3,0,0,3,0,0,0,0
9452,4817,31,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9453,4815,33,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9454,4784,33,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9455,4746,33,MassachusettsBay,7/11/2014,2014,3,1,0.333333333,3,7,2.333333333,1.333333333,8
9456,4924,31,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9457,4785,33,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9458,5081,31,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9459,4977,31,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9460,5228,32,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9461,5274,32,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9462,5187,32,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9463,5226,32,MassachusettsBay,7/11/2014,2014,3,0,0,3,0,0,0,0
9464,5295,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9465,5537,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9466,5667,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9467,5422,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9468,5382,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9469,5302,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9470,5183,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9471,5214,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9472,5177,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9473,5176,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9474,5137,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9475,5174,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9476,6150,33,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9477,6164,31,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9478,6099,31,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9479,5910,31,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9480,6168,32,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9481,6395,32,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9482,6481,32,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9483,6567,32,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9484,6385,33,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9485,6384,33,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9486,6470,31,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9487,6554,33,MassachusettsBay,8/22/2014,2014,3,0,0,3,0,0,0,0
9552,7602,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9553,7524,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9554,7373,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9555,7225,31,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9556,7151,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9557,7223,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9558,7144,33,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9560,6986,31,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9561,6644,31,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9562,7302,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9563,7378,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9564,7456,32,MassachusettsBay,6/20/2014,2014,3,0,0,3,0,0,0,0
9565,6470,31,MassachusettsBay,6/10/2014,2014,3,1,0.333333333,3,2,0.666666667,0.5,3
9566,6554,33,MassachusettsBay,6/10/2014,2014,3,4,1.333333333,3,3,1,1.166666667,7
9567,6385,33,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9568,6384,33,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9569,6481,32,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9570,6567,32,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9571,6168,32,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9572,6395,32,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9573,6099,31,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9574,5910,31,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9575,6150,33,MassachusettsBay,6/10/2014,2014,3,0,0,3,0,0,0,0
9576,6164,31,MassachusettsBay,6/10/2014,2014,3,0,0,3,1,0.333333333,0.166666667,1
9577,6150,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9578,6164,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9579,6099,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9580,5910,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9581,6168,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9582,6395,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9583,6481,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9584,6567,32,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9585,6385,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9586,6384,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9587,6470,31,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9588,6554,33,MassachusettsBay,7/26/2014,2014,3,0,0,3,0,0,0,0
9612,7602,33,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9613,7524,33,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9614,7373,33,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9615,7225,31,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9616,7151,32,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9617,7223,33,MassachusettsBay,6/17/2014,2014,3,1,0.333333333,3,0,0,0.166666667,1
9618,7144,33,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9619,6986,31,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9620,6644,31,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9621,7302,32,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9622,7378,32,MassachusettsBay,6/17/2014,2014,3,0,0,2,0,0,0,0
9623,7456,32,MassachusettsBay,6/17/2014,2014,3,0,0,3,0,0,0,0
9624,6150,33,MassachusettsBay,9/10/2014,2014,3,0,0,3,0,0,0,0
9625,6164,31,MassachusettsBay,9/10/2014,2014,3,0,0,3,0,0,0,0
9626,6099,31,MassachusettsBay,9/10/2014,2014,3,0,0,3,0,0,0,0
