Region,Bay,Date,TrawlNum,trapCount_Unvented,trapCount_Vented,bsbCount_Unvented,bsbCount_Vented,Latitude,Longitude,depthStrata,State,ventedCPUE,unventedCPUE,StdCatch,Year,Month
MassachusettsBay,MassachusettsBay,17-08-2011,7574,3,3,0,0,42.69707,-70.74588,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,17-08-2011,7575,3,3,0,0,42.76374,-70.72921,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,17-08-2011,7576,3,3,0,0,42.81374,-70.74588,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7577,3,3,0,0,42.06374,-70.61255,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7578,3,3,0,0,42.0804,-70.62921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7579,3,3,0,0,42.0804,-70.61255,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7580,3,3,0,0,42.0804,-70.57921,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7581,2,3,0,0,42.1804,-70.71255,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7582,3,3,0,0,42.1304,-70.56255,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7583,3,3,0,0,42.0804,-70.47921,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7584,3,3,0,0,42.04707,-70.46255,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7585,3,3,0,0,42.01374,-70.44588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7586,3,3,0,0,41.99707,-70.46255,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7587,3,3,0,0,41.9804,-70.47921,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,05-08-2011,7588,3,3,1,0,41.96374,-70.54588,2,MA,0,0.333333333,1,2011,8
MassachusettsBay,MassachusettsBay,21-07-2011,7589,3,3,0,0,42.49707,-70.82921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7590,3,3,0,0,42.41374,-70.89588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7591,3,3,0,0,42.4304,-70.82921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7592,3,3,0,0,42.4304,-70.79588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7593,3,3,0,0,42.41374,-70.77921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7594,3,3,0,0,42.46374,-70.79588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7595,3,3,0,0,42.4804,-70.79588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7596,3,3,0,0,42.4804,-70.72921,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7597,3,3,0,0,42.5304,-70.69588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7598,3,3,0,0,42.5304,-70.77921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7599,3,3,0,0,42.5304,-70.84588,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,21-07-2011,7600,3,3,0,0,42.53238,-70.86255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7601,3,3,0,0,42.49707,-70.82921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7602,3,3,0,0,42.41374,-70.89588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7603,3,3,0,0,42.4304,-70.82921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7604,3,3,0,0,42.4304,-70.79588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7605,3,3,0,0,42.41374,-70.77921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7606,3,3,0,0,42.46374,-70.79588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7607,3,3,0,0,42.4804,-70.79588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7608,3,3,0,0,42.4804,-70.72921,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7609,3,3,0,0,42.5304,-70.69588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7610,3,3,0,0,42.5304,-70.77921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7611,3,3,0,0,42.5304,-70.84588,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,18-07-2011,7612,3,3,0,0,42.53238,-70.86255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7613,3,3,0,0,42.5804,-70.67921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7614,3,3,0,0,42.56374,-70.69588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7615,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7616,3,3,0,0,42.56374,-70.64588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7617,3,3,0,0,42.59707,-70.57921,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7618,3,3,0,0,42.6304,-70.54588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7619,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7620,3,3,0,0,42.68628,-70.66255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7621,2,3,0,0,42.69707,-70.71255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7622,3,3,0,0,42.69707,-70.74588,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7623,3,3,0,0,42.76374,-70.72921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,15-07-2011,7624,3,3,0,0,42.81374,-70.74588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7625,2,3,0,0,42.5804,-70.67921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7626,3,3,0,0,42.56374,-70.69588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7627,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7628,3,3,0,0,42.56374,-70.64588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7629,3,3,0,0,42.59707,-70.57921,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7630,3,3,0,0,42.6304,-70.54588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7631,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7632,3,3,1,0,42.68628,-70.66255,1,MA,0,0.333333333,1,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7633,3,3,0,0,42.69707,-70.74588,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7634,3,3,0,0,42.69707,-70.71255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7635,3,3,0,0,42.76374,-70.72921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,11-07-2011,7636,3,3,0,0,42.81374,-70.74588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7637,3,3,0,0,41.96374,-70.54588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7638,3,3,0,0,41.9804,-70.47921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7639,3,3,0,0,41.99707,-70.46255,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7640,3,3,0,0,42.01374,-70.44588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7641,3,3,0,0,42.04707,-70.46255,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7642,3,3,0,0,42.0804,-70.47921,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7643,3,3,0,0,42.1304,-70.56255,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7644,3,3,0,0,42.1804,-70.71255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7645,3,3,0,0,42.0804,-70.57921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7646,3,3,0,0,42.0804,-70.61255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7647,3,3,0,0,42.0804,-70.62921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7648,3,3,0,0,42.06374,-70.61255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,29-06-2011,7649,3,3,0,0,42.49707,-70.82921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7650,3,3,0,0,42.41374,-70.89588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7651,3,3,0,0,42.4304,-70.82921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7652,3,3,0,0,42.4304,-70.79588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7653,3,3,0,0,42.41374,-70.77921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7654,3,3,0,0,42.46374,-70.79588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7655,3,3,0,0,42.4804,-70.79588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7656,3,3,0,0,42.4804,-70.72921,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7657,3,3,0,0,42.5304,-70.69588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7658,3,3,0,0,42.5304,-70.77921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7659,3,3,0,0,42.5304,-70.84588,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,29-06-2011,7660,3,3,0,0,42.53238,-70.86255,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7662,2,4,0,0,41.84707,-70.37921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7663,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7664,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7665,3,3,1,0,41.9804,-70.29588,3,MA,0,0.333333333,1,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7666,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7667,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7668,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7669,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7670,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7671,3,3,2,0,41.79707,-70.41255,2,MA,0,0.666666667,2,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7672,3,3,2,0,41.76374,-70.36255,1,MA,0,0.666666667,2,2011,6
MassachusettsBay,MassachusettsBay,06-06-2011,7673,3,3,4,0,41.76374,-70.42921,1,MA,0,1.333333333,4,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7674,3,3,1,0,41.84707,-70.37921,2,MA,0,0.333333333,1,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7675,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7676,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7677,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7678,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7679,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7680,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7681,3,3,1,0,41.8804,-70.52921,1,MA,0,0.333333333,1,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7682,3,3,5,0,41.79707,-70.47921,1,MA,0,1.666666667,5,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7683,3,3,2,0,41.79707,-70.41255,2,MA,0,0.666666667,2,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7684,3,3,1,0,41.76374,-70.36255,1,MA,0,0.333333333,1,2011,6
MassachusettsBay,MassachusettsBay,10-06-2011,7685,2,3,1,0,41.76374,-70.42921,1,MA,0,0.5,1,2011,6
MassachusettsBay,MassachusettsBay,05-07-2011,7686,3,3,0,0,41.84707,-70.37921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7687,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7688,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7689,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7690,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7691,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7692,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7693,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7694,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7695,3,3,0,0,41.79707,-70.41255,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7696,3,2,0,0,41.76374,-70.36255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,05-07-2011,7697,3,3,0,0,41.76374,-70.42921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7698,3,2,0,0,41.84707,-70.37921,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7699,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7700,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7701,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7702,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7703,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7704,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7705,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7706,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7707,3,3,0,1,41.79707,-70.41255,2,MA,0.333333333,0,1,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7708,3,3,0,0,41.76374,-70.36255,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-07-2011,7709,3,3,0,0,41.76374,-70.42921,1,MA,0,0,0,2011,7
MassachusettsBay,MassachusettsBay,08-08-2011,7710,3,3,0,0,41.84707,-70.37921,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7711,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7712,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7713,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7714,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7715,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7716,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7717,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7718,3,3,0,0,41.79707,-70.41255,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7719,3,3,0,0,41.76374,-70.42921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7720,3,3,0,0,41.76374,-70.36255,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,08-08-2011,7721,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7722,3,3,0,0,41.84707,-70.37921,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7723,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7724,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7725,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7726,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7727,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7728,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7729,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7730,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7731,3,3,0,0,41.79707,-70.41255,2,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7732,3,3,0,0,41.76374,-70.42921,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,11-08-2011,7733,3,3,0,0,41.76374,-70.36255,1,MA,0,0,0,2011,8
MassachusettsBay,MassachusettsBay,02-09-2011,7734,3,3,0,0,41.84707,-70.37921,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7735,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7736,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7737,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7738,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7739,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7740,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7741,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7742,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7743,3,3,0,0,41.79707,-70.41255,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7744,3,3,0,0,41.76374,-70.42921,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,02-09-2011,7745,3,3,0,0,41.76374,-70.36255,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,06-09-2011,7746,3,3,0,0,41.79707,-70.47921,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,08-09-2011,7747,3,3,0,0,41.76374,-70.36255,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,08-09-2011,7748,3,3,0,0,41.76374,-70.42921,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,08-09-2011,7749,3,3,0,0,41.79707,-70.41255,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,08-09-2011,7750,3,3,0,1,41.84707,-70.37921,2,MA,0.333333333,0,1,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7751,3,3,0,0,41.8804,-70.31255,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7752,3,3,0,0,41.94707,-70.24588,2,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7753,3,3,0,0,41.9804,-70.29588,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7754,3,3,0,0,41.96374,-70.34588,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7755,3,3,0,0,41.99707,-70.39588,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7756,3,3,0,0,41.9804,-70.41255,3,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,12-09-2011,7757,3,3,0,0,41.8804,-70.52921,1,MA,0,0,0,2011,9
MassachusettsBay,MassachusettsBay,26-06-2011,7758,3,3,0,0,42.49707,-70.82921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7759,3,3,0,0,42.41374,-70.89588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7760,3,3,0,0,42.4304,-70.82921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7761,3,3,0,0,42.4304,-70.79588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7762,3,3,0,0,42.41374,-70.77921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7763,3,3,0,0,42.46374,-70.79588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7764,3,3,0,0,42.4804,-70.79588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7765,4,2,0,0,42.4804,-70.72921,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7766,3,3,0,0,42.5304,-70.69588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7767,4,2,0,0,42.5304,-70.77921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7768,3,3,0,0,42.5304,-70.84588,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,26-06-2011,7769,3,3,0,0,42.53238,-70.86255,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7770,3,3,1,0,42.68628,-70.66255,1,MA,0,0.333333333,1,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7771,3,3,0,1,42.69707,-70.71255,1,MA,0.333333333,0,1,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7772,3,3,0,0,42.69707,-70.74588,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7773,3,3,1,0,42.76374,-70.72921,2,MA,0,0.333333333,1,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7774,3,3,0,0,42.81374,-70.74588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7775,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7776,3,3,0,0,42.6304,-70.54588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7777,3,3,0,0,42.59707,-70.57921,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7778,3,3,0,0,42.56374,-70.64588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7779,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7780,3,3,0,0,42.56374,-70.69588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,14-06-2011,7781,3,3,0,0,42.5804,-70.67921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7782,3,3,0,0,42.5804,-70.67921,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7783,3,3,0,0,42.56374,-70.69588,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7784,3,3,0,0,42.56374,-70.67921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7785,3,3,0,0,42.56374,-70.64588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7786,3,3,0,0,42.59707,-70.57921,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7787,3,3,0,0,42.6304,-70.54588,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7788,3,3,0,0,42.69707,-70.51255,3,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7789,3,3,2,0,42.68628,-70.66255,1,MA,0,0.666666667,2,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7790,3,3,2,0,42.69707,-70.71255,1,MA,0,0.666666667,2,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7791,3,3,0,0,42.69707,-70.74588,1,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7792,3,3,0,0,42.76374,-70.72921,2,MA,0,0,0,2011,6
MassachusettsBay,MassachusettsBay,11-06-2011,7793,3,3,0,0,42.81374,-70.74588,2,MA,0,0,0,2011,6
